지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
경기 의정부시,131132,의정부1동,2016072221,0.003,0.3,0.038,0.017,44,21,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072222,0.003,0.2,0.03,0.014,32,25,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072223,0.003,0.2,0.026,0.013,32,18,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072224,0.003,0.2,0.024,0.014,37,16,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072301,0.003,0.2,0.023,0.012,35,16,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072302,0.003,0.2,0.018,0.014,27,18,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072303,0.003,0.3,0.019,0.012,33,24,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072304,0.003,0.3,0.014,0.014,37,21,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072305,0.003,0.3,0.012,0.014,37,28,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072306,0.003,0.3,0.012,0.015,32,18,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072307,0.002,0.3,0.012,0.023,32,24,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072308,0.003,0.3,0.015,0.03,30,19,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072309,0.003,0.3,0.025,0.024,31,23,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072310,0.003,0.3,0.032,0.025,23,,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072311,0.003,0.3,0.035,0.029,27,21,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072312,0.003,0.3,0.049,0.023,38,29,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072313,0.003,0.3,0.052,0.023,39,23,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072314,0.002,0.3,0.061,0.023,41,30,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072315,0.002,0.3,0.063,0.023,45,26,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072316,0.003,0.3,0.056,0.018,52,36,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072317,0.002,0.3,0.05,0.027,48,22,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072318,0.003,0.3,0.029,0.03,43,31,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072319,0.003,0.3,0.028,0.023,51,35,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072320,0.003,0.3,0.023,0.021,48,31,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072321,0.002,0.2,0.023,0.016,31,24,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072322,0.002,0.3,0.015,0.021,21,15,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072323,0.002,0.3,0.011,0.024,22,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072324,0.002,0.3,0.012,0.02,29,,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072401,0.002,0.3,0.008,0.021,32,29,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072402,0.002,0.3,0.01,0.016,24,,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072403,0.003,0.3,0.01,0.014,36,32,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072404,0.004,0.3,0.008,0.014,34,23,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072405,0.003,0.3,0.007,0.014,31,27,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072406,0.002,0.3,0.006,0.015,35,27,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072407,0.002,0.3,0.006,0.018,23,,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072408,0.002,0.3,0.006,0.02,24,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072409,0.002,0.3,0.007,0.021,28,16,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072410,0.002,0.3,0.007,0.023,27,18,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072411,0.002,0.3,0.011,0.02,30,25,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072412,0.003,0.2,0.02,0.015,29,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072413,0.002,0.2,0.024,0.013,25,18,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072414,0.002,0.2,0.026,0.015,26,22,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072415,0.002,0.3,0.022,0.02,24,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072416,0.002,0.3,0.026,0.019,28,24,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072417,0.003,0.3,0.031,0.017,31,25,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072418,0.003,0.3,0.034,0.018,32,21,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072419,0.003,0.3,0.022,0.022,37,30,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072420,0.003,0.3,0.015,0.024,37,33,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072421,0.003,0.3,0.01,0.026,34,25,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072422,0.003,0.3,0.008,0.026,36,26,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072423,0.004,0.3,0.008,0.023,36,29,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072424,0.003,0.3,0.007,0.023,40,27,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072501,0.004,0.3,0.008,0.022,40,28,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072502,0.003,0.3,0.007,0.017,34,25,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072503,0.003,0.3,0.006,0.015,40,24,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072504,0.003,0.3,0.006,0.014,33,26,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072505,0.002,0.3,0.005,0.013,38,32,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072506,0.003,0.3,0.005,0.014,41,26,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072507,0.003,0.3,0.006,0.015,38,32,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072508,0.003,0.4,0.006,0.018,34,28,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072509,0.003,0.4,0.007,0.024,45,34,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072510,0.003,0.3,0.01,0.026,40,32,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072511,0.003,0.3,0.021,0.019,37,27,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072512,0.003,0.3,0.02,0.023,33,28,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072513,0.003,0.3,0.027,0.022,29,24,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072514,0.003,0.3,0.043,0.016,37,24,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072515,0.003,0.3,0.053,0.016,39,24,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072516,0.003,0.3,0.05,0.016,30,29,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072517,0.003,0.2,0.059,0.015,30,23,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072518,0.004,0.2,0.042,0.019,30,27,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072519,0.004,0.3,0.03,0.022,32,19,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072520,0.004,0.3,0.022,0.025,34,18,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072521,0.004,0.3,0.014,0.028,32,19,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072522,0.004,0.3,0.01,0.027,29,15,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072523,0.003,0.2,0.01,0.024,36,15,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072524,0.003,0.2,0.009,0.022,36,15,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072601,0.003,0.2,0.007,0.022,34,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072602,0.003,0.3,0.005,0.021,23,17,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072603,0.003,0.3,0.005,0.019,34,21,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072604,0.003,0.3,0.004,0.017,31,26,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072605,0.003,0.3,0.004,0.016,32,19,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072606,0.002,0.3,0.004,0.016,27,18,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072607,0.003,0.3,0.004,0.021,39,15,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072608,0.004,0.4,0.005,0.023,30,24,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072609,0.004,0.3,0.008,0.022,30,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072610,0.004,0.3,0.01,0.02,29,22,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072611,0.003,0.2,0.017,0.015,36,12,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072612,0.003,0.3,0.018,0.018,20,13,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072613,0.003,0.2,0.027,0.013,32,22,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072614,0.003,0.2,0.032,0.011,21,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072615,0.003,0.2,0.029,0.012,21,14,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072616,0.003,0.2,0.028,0.014,14,,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072617,0.004,0.2,0.027,0.019,33,17,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072618,0.004,0.2,0.022,0.021,30,19,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072619,0.004,0.2,0.016,0.021,27,16,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072620,0.004,0.2,0.009,0.024,19,,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072621,0.003,0.3,0.005,0.027,22,11,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072622,0.003,0.3,0.004,0.026,23,11,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072623,0.003,0.3,0.004,0.024,20,12,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072624,0.003,0.3,0.004,0.022,19,,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072701,0.004,0.3,0.005,0.02,20,15,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072702,0.004,0.2,0.007,0.017,23,13,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072703,0.004,0.2,0.009,0.015,16,12,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072704,0.004,0.3,0.014,0.012,20,15,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072705,0.004,0.3,0.016,0.01,20,14,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072706,0.004,0.2,0.016,0.01,27,15,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072707,0.003,0.2,0.012,0.014,23,14,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072708,0.003,0.3,0.008,0.02,25,13,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072709,0.003,0.3,0.008,0.021,23,15,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072710,0.003,0.3,0.013,0.017,24,12,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072711,0.003,0.3,0.016,0.017,23,7,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072712,0.003,0.3,0.015,0.021,23,9,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072713,,,,,,,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072714,0.003,0.2,0.016,0.018,34,23,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072715,0.003,0.2,0.015,0.017,27,13,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072716,0.003,0.3,0.008,0.025,25,12,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072717,0.002,0.3,0.012,0.022,26,17,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072718,0.002,0.2,0.019,0.018,30,12,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072719,0.002,0.3,0.018,0.024,33,21,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072720,0.002,0.3,0.028,0.021,39,22,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072721,0.002,0.3,0.032,0.017,25,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072722,0.003,0.3,0.031,0.016,24,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072723,0.003,0.3,0.032,0.016,16,,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072724,0.003,0.3,0.026,0.015,23,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072801,0.003,0.3,0.018,0.019,32,15,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072802,0.003,0.3,0.019,0.015,19,18,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072803,0.003,0.2,0.025,0.008,29,14,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072804,0.003,0.2,0.025,0.007,25,22,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072805,0.003,0.2,0.022,0.009,31,12,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072806,0.002,0.2,0.02,0.01,21,17,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072807,0.002,0.2,0.017,0.014,22,14,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072808,0.002,0.3,0.011,0.022,30,24,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072809,0.002,0.3,0.015,0.025,32,23,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072810,0.003,0.4,0.036,0.018,43,35,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072811,0.002,0.4,0.043,0.015,47,39,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072812,0.002,0.4,0.049,0.014,42,34,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072813,0.003,0.4,0.065,0.012,47,41,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072814,0.003,0.4,0.07,0.013,53,42,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072815,0.003,0.4,0.076,0.013,46,,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072816,0.003,0.5,0.082,0.013,51,,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072817,0.003,0.5,0.083,0.015,56,47,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072818,0.003,0.5,0.074,0.011,62,50,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072819,0.002,0.5,0.06,0.015,60,44,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016072820,0.002,0.5,0.052,0.017,56,43,경기 의정부시 의정부1동
