C_ID,CLASS_ID,CLASS_NAME,RECORD_STATE,CREATE_DATE,MODIFY_DATE,DC_IDENTIFIER,DC_TYPE,KEI_TITLEKOREA,KEI_TITLEENGLISH,KEI_ALTERNATIVETITLEKOREA,KEI_ALTERNATIVETITLEENGLISH,KEI_SERIESMAINTITLE,KEI_SERIESNUMBER,KEI_AUTHORKOREA,KEI_AUTHORENGLISH,KEI_COAUTHORKOREA,KEI_COAUTHORENGLISH,KEI_COPERATEMANAGERKOREA,KEI_COPERATEMANAGERENGLISH,KEI_COPERATEAGENT,KEI_PUBLISHER,KEI_PUBYEAR,KEI_AGENTNAME,KEI_RESEARCHAREA,DC_LANGUAGE,KEI_OPENMETA,KEI_OPENIMAGE,KEI_TOTALPAGECOUNT,KEI_KEYWORDKOREA,KEI_KEYWORDENGLISH,SERVICE_URI
688739,16,정책자료집,u,20110708,20120116,A 환1185 포럼2010-03,정책자료집,환경소음정책포럼,,,,정책자료집,10-Mar,선효성,,,,,,,한국환경정책·평가연구원,20101231,,기타,,,,149 p.,,Environment policy- Research- Korea,http://library.kei.re.kr/dmme/img/001/003/001/환경정책소음포럼.pdf
689109,10,연차보고서,u,20110908,20161028,A 환1185 2010-13,연차보고서,KEI 2010 리포트 : 연차보고서,Korea environment institute 2010 report,,,,,,,,,,,,한국환경정책·평가연구원,20101203,,기타,,,,79 p.,,Environmental policy- Research- Korea (Republic of),http://library.kei.re.kr/dmme/img/001/003/001/KEI_2010_Report.pdf
689110,10,연차보고서,u,20110908,20161028,A 환1185 2011-01,연차보고서,KEI 2011 리포트 : 연차보고서,Korea environment institute 2011 report,,,,,,,,,,,,한국환경정책·평가연구원,20110831,,기타,,,,80 p.,,Environmental policy- Research- Korea (Republic of),http://library.kei.re.kr/dmme/img/001/016/KEI_리포트_2011.pdf
689120,22,수탁보고서(원외),n,20040531,20111114,,수탁연구,비소계 목재방부제(CCA)의 통합적 위해성 평가기술 개발(1차년도),,,,,,박정규,"Park, Jeong Gue",,,,,,,20040531,,위해성관리,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/비소계목재방부제의통합적위해성평가기술개발1차년도.pdf
689127,22,수탁보고서(원외),n,20030925,20111114,,수탁연구,한반도 기후변화영향평가 및 적응프로그램 마련,,,,,,"조승헌, 장재연",,,,,,,,20030925,,지구환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[03_CR96]한반도기후변화(조승헌).pdf
689130,22,수탁보고서(원외),n,20030228,20111114,,수탁연구,경안천 유역 오염총량관리제 시행방안 연구,,,,,,이창희,,,,,,,,20030228,,물환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/경안천(이창희)1.pdf
689140,22,수탁보고서(원외),n,20030531,20111114,,수탁연구,4대강 유역 수변녹지대 조성방안 및 적용 우선순위 산정,,,,,,최지용,,,,,,,,20030531,,물환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[03_CR84]4대강유역수변녹지대(최지용).pdf
689147,22,수탁보고서(원외),u,20000401,20170630,,수탁연구,주민지원사업 추진결과에 대한 평가기준(안) 개발 [00_수탁],,,,,,변병설,"Byun, Byung-Seol",,,,,,,20000401,,환경영향평가,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[00_수탁]주민지원사업(변병설).pdf
689158,22,수탁보고서(원외),n,20030311,20111114,,수탁연구,유역관리 관리에 관한 정책방안 도출,,,,,,최지용,,,,,,,,20030311,,물환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/유역관리에관한정책방안도출.pdf
689193,22,수탁보고서(원외),u,20011004,20141015,,수탁연구,생명공학 안정성 평가 및 관리시스템 개발(2차년도),,,,,,박용하,,"박정규, 김정원, 김남범, 정다운, 원신원, 조영희",,,,,,20011004,,위해성관리,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_CR01]생명공학안정성평가2001(박용하)_요약본6.pdf
689196,22,수탁보고서(원외),u,20030630,20170704,,수탁연구,조사분석 및 평가에 의한 산업폐기물 자원화 촉진을 위한 지원정책 방안 연구(3차년도),"A study on the policies for supporting the improvement of recycling of industrial wastes by survey, analysis and estimation",,,,,"이희선, 오용선, 강만옥, 강영현, 주현수, 김윤성, 한미덕, 이강인","Lee, Hi-Sun",,,,,,,20030630,,폐기물관리,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[03_CR90]산업폐기물자원화촉진(이희선).pdf
689197,22,수탁보고서(원외),n,20010301,20111114,,수탁연구,용인시 경관형성 기본계획 [01_수탁],,,,,,전성우,Jeon Seong-Woo,,,,,,,20010301,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[00_수탁]경관시뮬레이션(전성우).pdf
689209,22,수탁보고서(원외),u,20020630,20140114,,수탁연구,환경위해성 평가를 위한 기초자료 확립과 심사사례 분석,Data Analysis and Case Study for Risk Assessment of LMO in Korea,,,,,박용하,"Park, Yong-Ha","박정규, 방상원, 김정원, 윤정호, 정다운, 김남범, 원신원",,,,,,20020630,,위해성관리,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[02_CR31]환경위해성평가_요약문(박용하).pdf
689211,22,수탁보고서(원외),n,20021113,20111114,,수탁연구,금강·영산강수계 오염총량관리제 시행방안 연구,,,,,,이병국,,,,,,,,20021113,,물환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/금강 영산강수계 오염총량관리제 시행방안 연구.pdf
689284,22,수탁보고서(원외),n,20021230,20111114,,수탁연구,수변구역의 효율성 제고를 위한 정책개선방안 연구,Policy Improvement for the Efficiency of Riparian Zones,,,,,최지용,"Choi, Ji-Yong",,,,,,,20021230,,물환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[02_CR54]2002수변구역(최지용)_요약.pdf
689290,22,수탁보고서(원외),n,20021231,20111114,,수탁연구,환경보전 중기종합계획(안) 전문가팀 구성·운영,,,,,,정회성,,,,,,,,20021231,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[02_CR55]환경보전중기계획(정회성).pdf
689305,22,수탁보고서(원외),u,20020817,20141014,,수탁연구,대아세안 환경협력분야 조사사업,,,,,,문현주,Moon Hyun-Joo,,,,,,,20020817,,지구환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[02_수탁]대아세안(문현주).pdf
689306,22,수탁보고서(원외),n,20020723,20111114,,수탁연구,차세대 핵심환경기술개발사업 10개년 종합계획 수립 [02_수탁],,,,,,김광임,Kim Kwang-Im,,,,,,,20020723,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[02_수탁]차세대환경(김광임)1.pdf
689307,22,수탁보고서(원외),u,20020601,20141014,,수탁연구,환경통상분쟁 및 도하라운드 WTO-MEAs관계정립 논의 대응방안 연구,,,,,,강상인,Kang sang-in,,,,,,,20020601,,지구환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[02_수탁]WTO-MEA(강상인).pdf
689315,22,수탁보고서(원외),u,20020801,20141014,,수탁연구,유해화학물질 관리분야 국가지속가능 발전전략 수립,,,,,,박정규,Park jung-kyu,,,,,,,20020801,,위해성관리,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[02_수탁]유해화학물질(박정규).pdf
689332,22,수탁보고서(원외),u,19970531,20170703,,수탁연구,96 폐기물 센서스 연구 용역 [97_수탁],,,,,,"최상기, 김용구","Choi, Sang-Ki",,,,,,,19970531,,폐기물관리,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[97_수탁]96폐기물(최상기).pdf
689352,22,수탁보고서(원외),n,20000531,20111114,,수탁연구,환경친화적 도시개발사업 추진을 위한 방향설정 연구,,,,,,유헌석,,,,,,,,20000531,,자연환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[99_CR40]환경친화적도시(유헌석).pdf
689378,6,수시연구,n,19990101,20111114,,수시연구,소규모 수질오염원의 관리지침 [99_정책] WO-01,[99_PR] WO-01 Management Index of Small Scaled Water Quality Pollutant,,,,,이창희,"Lee, Chang-Hee",,,,,,,19990101,,물환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[99_정책]WO-01소규모수질오염(이창희).pdf
689381,22,수탁보고서(원외),u,20000612,20170703,,수탁연구,에코밀레니엄 국가비전에 관한 연구,,,,,,정영근,"Chung, Young-Keun",,,,,,,20000612,,지구환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[1999]에코밀레니엄 국가비전에 관한 연구.pdf
689387,22,수탁보고서(원외),n,19991201,20111114,,수탁연구,환경분야 중장기 비전에 관한 연구 [99_수탁],,,,,,강만옥,Kang man-ok,,,,,,,19991201,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[99_수탁]환경분야중장기(강만옥).pdf
689401,22,수탁보고서(원외),n,19951201,20111114,,수탁연구,자동차 배출가스 종합대책에 [95_수탁],,,,,,한화진,"Han, Wha-Jin",,,,,,,19951201,,대기환경,"한국어,영어",,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[95_수탁]배출가스종합대책(한화진).pdf
689427,22,수탁보고서(원외),n,19950405,20111114,,수탁연구,폐기물 처리시설 민자유치 모델개발[95_수탁],,,,,,문현주,Moon HyunJoo,,,,,,,19950405,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[95_수탁]폐기물처리민자유치(문현주).pdf
689433,4,기본연구,u,19951230,20141014,,기본연구,환경정책 시물레이션을 위한 CGE모형,Development of a C.G.E. Model for Environmental Policy,,,,,곽태원,"Kwak, Tae-won",,,,,,,19951230,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[95_RE02]환경정책시뮬레이션(곽태원).pdf
689444,4,기본연구,u,19991230,20170704,,기본연구,Biocide의 국내관리방안 연구,Domestic management of Biocides,,,,,박정규,"Park, Jung-Gyu",,,,,,한국환경정책·평가연구원,19991230,,위해성관리,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[99_RE06]Biocide(박정규).pdf
689451,22,수탁보고서(원외),n,19960718,20111114,,수탁연구,대기오염물질 배출부과금 [96_수탁],,,,,,김광임,Kim Kwang-Im,,,,,,,19960718,,대기환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[96_수탁]대기오염물질배출부과금(김광임).pdf
689464,22,수탁보고서(원외),u,20011230,20141014,,수탁연구,Eco-2 Project 연구자료집 : 환경산업팀,,,,,,강광규,Kang Kwang-Kyu,,,,,,,20011230,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_수탁]에코2환경산업(강광규)1.pdf
689483,22,수탁보고서(원외),n,20011201,20111114,,수탁연구,국가비전 2011 프로젝트 환경부문 연구[01_수탁],,,,,,강만옥,Kang man-ok,,,,,,,20011201,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_수탁]국가비전2011(강만옥).pdf
689485,22,수탁보고서(원외),n,20011201,20111114,,수탁연구,에코-2 프로젝트 환경경제팀 구성·운영 [01_수탁],,,,,,강상인,Kang sang-in,,,,,,,20011201,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_수탁]에코2환경경제(강상인).pdf
689496,22,수탁보고서(원외),n,19970501,20111114,,수탁연구,정온지역에 대한 효율적관리[97_수탁],,,,,,김광임,Kim Kwang-Im,,,,,,,19970501,,지구환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[97_수탁]정온지역(김광임).pdf
689499,22,수탁보고서(원외),u,20030630,20170704,,수탁연구,조사분석 및 평가에 의한 산업폐기물 자원화 촉진을 위한 지원정책방안 연구(2차),"A study on the policies for supporting the improvement of recycling of industrial wastes by survey, analysis and estimation",,,,,"이희선, 오용선, 강만옥, 강영현, 주현수, 김윤성, 한미덕, 이강인","Lee, Hi-Sun",,,,,,,20030630,,폐기물관리,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_CR60]산업폐기물자원화촉진(이희선).pdf
689503,22,수탁보고서(원외),n,20011209,20111114,,수탁연구,천연가스버스 보급촉진을 위한 연료보조금 지급방안에 관한 연구 [01_수탁],,,,,,강광규,Kang Kwang-Kyu,,,,,,,20011209,,대기환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_수탁]천연가스보급촉진(강광규).pdf
689525,22,수탁보고서(원외),n,19970430,20111114,,수탁연구,환경산업의 전망 및 경쟁력 강화방안,,,,,,강광규,,,,,,,,19970430,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[96_CR03]환경산업의전망및경쟁력제고방안(강광규).pdf
689533,22,수탁보고서(원외),n,20010515,20111114,,수탁연구,기초 생태자연도 작성에 관한 연구 [01_수탁],,,,,,전성우,"Jeon, Seong-Woo",,,,,,,20010515,,자연환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_수탁]기초생태자연도(전성우).pdf
689534,22,수탁보고서(원외),n,20011001,20111114,,수탁연구,무역자유화의 환경성 평가에 관한 조사연구 [01_수탁],,,,,,강상인,Kang Sang-In,,,,,,,20011001,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_수탁]역자유화(강상인).pdf
689550,22,수탁보고서(원외),n,20011201,20111114,,수탁연구,한-세계은행 환경협력사업 장단기 추진전략 연구 [01_수탁],,,,,,문현주,Mun Hyun-Ju,,,,,,,20011201,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_수탁]한-세계은행수탁(문현주).pdf
689552,22,수탁보고서(원외),n,20011101,20111114,,수탁연구,배출부과금 부과제도 개선방안,,,,,,문현주,Mun Hyun-Ju,,,,,,,20011101,,정책일반,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_CR11]배출부과금(문현주)_.pdf
689554,22,수탁보고서(원외),u,20020301,20141014,,수탁연구,상수원 관리지역 주민지원사업 추진결과에 대한 평가,Evaluation of Community Support Project in Source Water Projection,,,,,송영일,"Song, Young-Il",,,,,,,20020301,,물환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[02_수탁]상수원 관리지역 (송영일).pdf
689564,22,수탁보고서(원외),n,20010101,20111114,,수탁연구,Development of Environmental management Sysytem for SMEs [01_수탁],,,,,,문현주,Mun Hyun-Ju,,,,,,,20010101,,정책일반,영어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_수탁]development(문현주).pdf
689578,22,수탁보고서(원외),n,20060930,20111114,,수탁연구,4대강 대권역 수질보전 기본계획('06~'15),,,,,,이병국,"Lee, Byeong-Kook",,,,,,,20060930,,물환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/물환경관리세부대책보고서(최종인쇄본)101.pdf
689580,22,수탁보고서(원외),u,20060330,20170703,,수탁연구,지도작성관련용역(생태자연도 조사체계 개선 연구),,,,,,정흥락,"Choung, Heung-Lak",,,,,,,20060330,,자연환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/지도작성관련용역(생태자연도조사체계개선연구)_최종보고서(정흥락).pdf
689586,22,수탁보고서(원외),u,20011031,20141017,,수탁연구,이동충전차 차량의 최적도입·운영방안 마련을 위한 시범사업,,,,,,강광규,Kang Kwang-Kyu,,,,,,,20011031,,대기환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_수탁]이동충전차(강광규).pdf
689603,22,수탁보고서(원외),u,20010227,20170630,,수탁연구,환경친화적인 국토발전을 위한 자원보전 및 개발전략 연구 [01_수탁],,,,,,변병설,"Byun, Byung-Seol",,,,,,,20010227,,자연환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/[01_수탁]환경친화적인국토발전(변병설).pdf
689613,22,수탁보고서(원외),n,20060531,20111114,,수탁연구,군집변화프로그램 개발(3차년도),,,,,,노태호,"Ro, Tae-Ho",,,,,,,20060531,,자연환경,한국어,,,,,,http://library.kei.re.kr/dmme/img/001/003/001/환경훼손회복에따른하천에서의생물군집변화예측프로그램개발.pdf
